REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
161,161,0,91,309,0,0,0,1020,792,-1911,3,下位,0
583,583,0,226,856,0,0,0,161,326,-1853,3,下位,0
72,72,0,28,68,0,0,0,583,873,-1952,4,下位,0
744,744,0,134,586,0,0,0,72,85,-1987,1,下位,0
622,622,0,70,217,1,0,0,0,0,1,0,下位,0
685,685,0,28,66,0,0,0,622,234,-802,2,下位,0
137,137,0,184,709,0,0,0,685,83,-1861,1,下位,0
574,574,0,28,66,0,0,0,137,726,-1363,3,下位,0
543,543,0,59,220,0,0,0,574,83,-2237,1,下位,0
61,61,0,28,68,0,0,0,543,237,-2905,1,下位,0
353,353,0,1160,4712,0,0,0,61,85,-2922,1,下位,0
244,244,0,196,796,0,0,0,353,4729,1219,12,上位,0
1034,1034,0,28,68,0,0,0,244,813,1625,3,下位,0
293,293,0,167,611,0,0,0,1034,85,-13,1,下位,0
357,357,0,124,373,0,0,0,293,628,127,3,下位,0
355,355,0,28,68,0,0,0,357,390,-78,3,下位,0
144,144,0,82,304,0,0,0,355,85,-585,1,下位,0
41,41,0,28,65,0,0,0,144,321,-504,2,下位,0
682,682,0,28,68,0,0,0,41,82,-490,1,下位,0
141,141,0,156,533,1,0,0,0,0,1,0,下位,0
193,193,0,28,66,0,0,0,141,550,316,4,下位,0
245,245,0,28,68,0,0,0,193,83,77,1,下位,0
168,168,0,28,66,0,0,0,245,85,-246,1,下位,0
159,159,0,117,492,0,0,0,168,83,-443,1,下位,0
464,464,0,28,68,0,0,0,159,509,-199,2,下位,0
683,683,0,28,66,0,0,0,464,85,-887,1,下位,0
284,284,0,100,376,0,0,0,683,83,-1942,1,下位,0
141,141,0,493,1781,0,0,0,284,393,-2022,2,下位,0
353,353,0,28,64,0,0,0,141,1798,-459,7,上位,0
544,544,0,219,920,0,0,0,353,81,-966,1,下位,0
171,171,0,28,66,0,0,0,544,937,-936,4,下位,0
41,41,0,99,389,0,0,0,171,83,-1138,1,下位,0
353,353,0,28,66,0,0,0,41,406,-800,2,下位,0
539,539,0,28,68,0,0,0,353,83,-1305,1,下位,0
892,892,0,28,68,0,0,0,539,85,-2118,1,下位,0
148,148,0,28,66,0,0,0,892,85,-3520,1,下位,0
349,349,0,119,457,0,0,0,148,83,-3684,1,下位,0
548,548,0,50,141,0,0,0,349,474,-3792,2,下位,0
282,282,0,183,765,0,0,0,548,158,-4547,2,下位,0
143,143,0,107,416,0,0,0,282,782,-4235,3,下位,0
268,268,0,28,66,0,0,0,143,433,-4040,2,下位,0
206,206,0,28,66,1,0,0,0,0,1,0,下位,0
399,399,0,28,64,0,0,0,206,83,-259,1,下位,0
54,54,0,578,2214,0,0,0,399,81,-843,1,下位,0
131,131,0,28,68,0,0,0,54,2231,1298,8,上位,0
248,248,0,1111,4435,0,0,0,131,85,1165,1,下位,0
542,542,0,209,911,0,0,0,248,4452,504,13,上位,0
434,434,0,181,711,0,0,0,542,928,529,3,下位,0
441,441,0,141,525,0,0,0,434,728,534,3,下位,0
144,144,0,28,66,0,0,0,441,542,341,3,下位,0
406,406,0,28,68,0,0,0,144,83,184,1,下位,0
755,755,0,235,957,0,0,0,406,85,-408,1,下位,0
561,561,0,177,708,0,0,0,755,974,-692,3,下位,0
89,89,0,28,64,0,0,0,561,725,-902,3,下位,0
539,539,0,50,156,0,0,0,89,81,-969,1,下位,0
271,271,0,28,68,0,0,0,539,173,-1694,2,下位,0
285,285,0,28,68,0,0,0,271,85,-2061,1,下位,0
725,725,0,28,66,0,0,0,285,85,-2451,1,下位,0
344,344,0,223,901,0,0,0,725,83,-3576,1,下位,0
1039,1039,0,67,220,0,0,0,344,918,-3231,4,下位,0
424,424,0,91,313,1,0,0,0,0,1,0,下位,0
145,145,0,159,620,0,0,0,424,330,-376,3,下位,0
100,100,0,136,557,0,0,0,145,637,19,3,下位,0
50,50,0,28,68,0,0,0,100,574,426,2,下位,0
552,552,0,28,66,0,0,0,50,85,428,1,下位,0
585,585,0,70,219,0,0,0,552,83,-409,1,下位,0
147,147,0,168,654,0,0,0,585,236,-1148,2,下位,0
842,842,0,119,443,0,0,0,147,671,-722,3,下位,0
224,224,0,702,2711,0,0,0,842,460,-1665,3,下位,0
414,414,0,28,66,0,0,0,224,2728,690,11,上位,0
212,212,0,28,66,0,0,0,414,83,83,1,下位,0
571,571,0,167,698,0,0,0,212,83,-187,1,下位,0
238,238,0,25,49,0,0,0,571,715,-424,3,下位,0
141,141,0,131,533,0,0,0,238,66,-755,1,下位,0
62,62,0,73,275,0,0,0,141,550,-440,2,下位,0
709,709,0,28,68,0,0,0,62,292,-251,2,下位,0
559,559,0,91,308,0,0,0,709,85,-1348,1,下位,0
254,254,0,28,68,1,0,0,0,0,1,0,下位,0
154,154,0,28,66,0,0,0,254,85,-337,1,下位,0
550,550,0,210,838,0,0,0,154,83,-511,1,下位,0
540,540,0,234,1005,0,0,0,550,855,-573,3,下位,0
145,145,0,28,66,0,0,0,540,1022,-451,4,下位,0
165,165,0,28,68,0,0,0,145,83,-610,1,下位,0
686,686,0,82,325,0,0,0,165,85,-800,1,下位,0
248,248,0,28,66,0,0,0,686,342,-1601,2,下位,0
229,229,0,28,68,0,0,0,248,83,-1931,1,下位,0
116,116,0,200,815,0,0,0,229,85,-2228,1,下位,0
714,714,0,93,311,0,0,0,116,832,-1589,3,下位,0
281,281,0,28,68,0,0,0,714,328,-2451,3,下位,0
282,282,0,28,64,0,0,0,281,85,-2834,1,下位,0
314,314,0,174,715,0,0,0,282,81,-3223,1,下位,0
521,521,0,202,874,0,0,0,314,732,-3014,3,下位,0
77,77,0,28,66,0,0,0,521,891,-2991,3,下位,0
