REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
68,68,0,40,107,0,0,0,453,104,-819,1,下位,0
98,98,0,57,154,0,0,0,68,107,-822,1,下位,0
350,350,0,258,644,0,0,0,98,154,-826,1,下位,0
80,80,0,52,140,0,0,0,350,644,-747,5,下位,0
116,116,0,185,468,1,0,0,0,0,1,0,下位,0
71,71,0,32,86,0,0,0,116,468,282,6,下位,0
600,600,0,78,192,0,0,0,71,86,253,1,下位,0
63,63,0,52,135,0,0,0,600,192,-523,4,下位,0
160,160,0,39,106,0,0,0,63,135,-490,2,下位,0
443,443,0,101,262,0,0,0,160,106,-642,1,下位,0
83,83,0,45,117,0,0,0,443,262,-1095,3,下位,0
56,56,0,471,1233,0,0,0,83,117,-1112,2,下位,0
624,624,0,58,152,0,0,0,56,1233,31,7,下位,0
603,603,0,122,305,0,0,0,624,152,-823,2,下位,0
230,230,0,259,669,0,0,0,603,305,-1491,5,下位,0
105,105,0,215,531,0,0,0,230,669,-1193,4,下位,0
85,85,0,55,148,0,0,0,105,531,-831,7,下位,0
967,967,0,81,191,0,0,0,85,148,-820,1,下位,0
539,539,0,700,1760,0,0,0,967,191,-2189,4,下位,0
201,201,0,115,288,0,0,0,539,1760,-1298,15,下位,0
376,376,0,101,222,1,0,0,0,0,1,0,下位,0
1006,1006,0,303,787,0,0,0,376,222,-383,4,下位,0
152,152,0,64,173,0,0,0,1006,787,-1219,6,下位,0
125,125,0,59,159,0,0,0,152,173,-1291,1,下位,0
796,796,0,68,180,0,0,0,125,159,-1334,1,下位,0
231,231,0,73,196,0,0,0,796,180,-2438,2,下位,0
597,597,0,61,165,0,0,0,231,196,-2615,1,下位,0
171,171,0,91,236,0,0,0,597,165,-3413,1,下位,0
135,135,0,497,1288,0,0,0,171,236,-3453,3,下位,0
48,48,0,405,1065,0,0,0,135,1288,-2383,7,下位,0
179,179,0,1004,2585,0,0,0,48,1065,-1395,5,下位,0
701,701,0,97,246,0,0,0,179,2585,901,22,下位,0
501,501,0,41,110,0,0,0,701,246,16,4,下位,0
387,387,0,42,114,0,0,0,501,110,-682,1,下位,0
121,121,0,343,862,1,0,0,0,0,1,0,下位,0
613,613,0,62,165,0,0,0,121,862,668,12,下位,0
518,518,0,54,141,0,0,0,613,165,-156,2,下位,0
590,590,0,242,624,0,0,0,518,141,-850,2,下位,0
1034,1034,0,250,626,0,0,0,590,624,-1178,8,下位,0
159,159,0,53,144,0,0,0,1034,626,-2220,8,下位,0
249,249,0,143,372,0,0,0,159,144,-2332,1,下位,0
535,535,0,53,144,0,0,0,249,372,-2362,4,下位,0
188,188,0,71,187,0,0,0,535,144,-3081,1,下位,0
182,182,0,257,665,0,0,0,188,187,-3197,2,下位,0
113,113,0,46,125,0,0,0,182,665,-2826,6,下位,0
727,727,0,36,98,0,0,0,113,125,-2883,1,下位,0
620,620,0,36,97,0,0,0,727,98,-3958,1,下位,0
