REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別
530,0,3314,9537,0,0,0,0,0,0,0
96,0,201,583,0,0,0,0,0,0,0
340,0,223,644,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
757,0,126,363,0,0,0,0,0,0,0
289,0,14,36,0,0,0,0,0,0,0
679,0,156,457,0,0,0,0,0,0,0
307,0,105,298,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
42,0,70,200,0,0,0,0,0,0,0
352,0,168,494,0,0,0,0,0,0,0
140,0,224,647,0,0,0,0,0,0,0
778,0,109,315,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
496,0,107,300,0,0,0,0,0,0,0
281,0,203,594,0,0,0,0,0,0,0
778,0,79,229,0,0,0,0,0,0,0
97,0,173,500,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0
31,0,318,897,0,0,0,0,0,0,0
178,0,101,291,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0
760,0,86,259,0,0,0,0,0,0,0
197,0,108,313,0,0,0,0,0,0,0
80,0,368,1065,0,0,0,0,0,0,0
778,0,110,320,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
12,0,48,140,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0
472,0,71,204,0,0,0,0,0,0,0
455,0,108,315,0,0,0,0,0,0,0
53,0,146,417,0,0,0,0,0,0,0
78,0,50,144,0,0,0,0,0,0,0
292,0,168,486,0,0,0,0,0,0,0
71,0,88,249,0,0,0,0,0,0,0
80,0,88,254,0,0,0,0,0,0,0
98,0,23,64,0,0,0,0,0,0,0
669,0,49,143,0,0,0,0,0,0,0
752,0,209,615,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
565,0,121,352,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0
687,0,336,975,0,0,0,0,0,0,0
98,0,138,397,0,0,0,0,0,0,0
353,0,131,378,0,0,0,0,0,0,0
406,0,87,253,0,0,0,0,0,0,0
107,0,87,251,0,0,0,0,0,0,0
276,0,138,399,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
115,0,120,350,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0
175,0,87,257,0,0,0,0,0,0,0
752,0,746,2132,0,0,0,0,0,0,0
99,0,20,54,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0
232,0,133,385,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0
709,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0
475,0,89,266,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0
362,0,420,1229,0,0,0,0,0,0,0
124,0,112,320,0,0,0,0,0,0,0
163,0,1742,4992,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0
498,0,257,748,0,0,0,0,0,0,0
47,0,51,149,0,0,0,0,0,0,0
97,0,165,481,0,0,0,0,0,0,0
248,0,119,341,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
524,0,29,81,0,0,0,0,0,0,0
148,0,160,463,0,0,0,0,0,0,0
778,0,219,653,0,0,0,0,0,0,0
445,0,39,108,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0
140,0,421,1224,0,0,0,0,0,0,0
237,0,371,1083,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0
265,0,161,471,0,0,0,0,0,0,0
74,0,84,247,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0
541,0,425,1257,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0
663,0,12,37,0,0,0,0,0,0,0
266,0,48,139,0,0,0,0,0,0,0
99,0,142,419,0,0,0,0,0,0,0
411,0,83,250,0,0,0,0,0,0,0
290,0,78,235,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0
228,0,9,21,0,0,0,0,0,0,0
188,0,153,441,0,0,0,0,0,0,0
737,0,349,1005,0,0,0,0,0,0,0
96,0,80,241,0,0,0,0,0,0,0
185,0,81,237,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0
132,0,210,618,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,0
604,0,163,479,0,0,0,0,0,0,0
96,0,91,265,0,0,0,0,0,0,0
299,0,292,859,0,0,0,0,0,0,0
96,0,101,302,0,0,0,0,0,0,0
753,0,80,239,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0,0,0
72,0,84,251,0,0,0,0,0,0,0
98,0,49,143,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0
160,0,104,304,0,0,0,0,0,0,0
522,0,316,917,0,0,0,0,0,0,0
81,0,12,32,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0
537,0,113,329,0,0,0,0,0,0,0
198,0,117,340,0,0,0,0,0,0,0
716,0,17,47,0,0,0,0,0,0,0
166,0,13,33,0,0,0,0,0,0,0
96,0,82,241,0,0,0,0,0,0,0
163,0,50,144,0,0,0,0,0,0,0
300,0,197,567,0,0,0,0,0,0,0
435,0,106,302,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0
583,0,112,332,0,0,0,0,0,0,0
778,0,115,332,0,0,0,0,0,0,0
46,0,114,333,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0
40,0,17,45,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0
377,0,286,841,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0
68,0,43,124,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0
618,0,496,1450,0,0,0,0,0,0,0
780,0,743,2130,0,0,0,0,0,0,0
33,0,653,1843,0,0,0,0,0,0,0
177,0,51,147,0,0,0,0,0,0,0
345,0,801,2309,0,0,0,0,0,0,0
84,0,87,251,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
173,0,179,514,0,0,0,0,0,0,0
99,0,146,418,0,0,0,0,0,0,0
778,0,87,255,0,0,0,0,0,0,0
335,0,1304,3722,0,0,0,0,0,0,0
336,0,1121,3173,0,0,0,0,0,0,0
70,0,17,47,0,0,0,0,0,0,0
449,0,16,43,0,0,0,0,0,0,0
97,0,100,288,0,0,0,0,0,0,0
91,0,87,251,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0
779,0,161,470,0,0,0,0,0,0,0
779,0,75,214,0,0,0,0,0,0,0
138,0,16,42,0,0,0,0,0,0,0
152,0,161,463,0,0,0,0,0,0,0
149,0,176,513,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
454,0,76,220,0,0,0,0,0,0,0
85,0,320,932,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0
111,0,135,392,0,0,0,0,0,0,0
255,0,77,230,0,0,0,0,0,0,0
406,0,77,222,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0
202,0,129,372,0,0,0,0,0,0,0
261,0,81,233,0,0,0,0,0,0,0
73,0,318,914,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
163,0,170,489,0,0,0,0,0,0,0
95,0,117,337,0,0,0,0,0,0,0
779,0,92,276,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
275,0,148,423,0,0,0,0,0,0,0
237,0,148,429,0,0,0,0,0,0,0
778,0,207,611,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0
778,0,79,226,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0,0,0
204,0,1881,5377,0,0,0,0,0,0,0
248,0,250,725,0,0,0,0,0,0,0
96,0,122,356,0,0,0,0,0,0,0
64,0,19,52,0,0,0,0,0,0,0
156,0,77,222,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0
230,0,205,600,0,0,0,0,0,0,0
38,0,50,145,0,0,0,0,0,0,0
200,0,206,601,0,0,0,0,0,0,0
356,0,260,756,0,0,0,0,0,0,0
310,0,203,577,0,0,0,0,0,0,0
172,0,199,574,0,0,0,0,0,0,0
94,0,488,1420,0,0,0,0,0,0,0
98,0,207,596,0,0,0,0,0,0,0
93,0,233,673,0,0,0,0,0,0,0
96,0,80,236,0,0,0,0,0,0,0
88,0,111,324,0,0,0,0,0,0,0
604,0,180,515,0,0,0,0,0,0,0
178,0,20,55,0,0,0,0,0,0,0
752,0,80,239,0,0,0,0,0,0,0
98,0,249,729,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0
778,0,373,1090,0,0,0,0,0,0,0
446,0,91,262,0,0,0,0,0,0,0
779,0,131,377,0,0,0,0,0,0,0
100,0,187,550,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
198,0,117,336,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0,0,0
203,0,80,230,0,0,0,0,0,0,0
628,0,55,155,0,0,0,0,0,0,0
201,0,12,30,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0
276,0,84,246,0,0,0,0,0,0,0
482,0,165,481,0,0,0,0,0,0,0
43,0,18,50,0,0,0,0,0,0,0
752,0,219,637,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0
114,0,243,712,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0
280,0,232,681,0,0,0,0,0,0,0
348,0,217,628,0,0,0,0,0,0,0
778,0,154,453,0,0,0,0,0,0,0
715,0,49,143,0,0,0,0,0,0,0
336,0,20,56,0,0,0,0,0,0,0
63,0,86,253,0,0,0,0,0,0,0
752,0,87,261,0,0,0,0,0,0,0
208,0,190,550,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0
272,0,233,681,0,0,0,0,0,0,0
492,0,178,525,0,0,0,0,0,0,0
90,0,299,866,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0
97,0,256,738,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0
778,0,79,227,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0
279,0,208,608,0,0,0,0,0,0,0
93,0,211,602,0,0,0,0,0,0,0
105,0,512,1462,0,0,0,0,0,0,0
419,0,179,523,0,0,0,0,0,0,0
172,0,57,162,0,0,0,0,0,0,0
96,0,870,2483,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0
30,0,153,440,0,0,0,0,0,0,0
241,0,48,132,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
61,0,68,192,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0
640,0,97,292,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0
387,0,113,328,0,0,0,0,0,0,0
110,0,100,289,0,0,0,0,0,0,0
471,0,85,249,0,0,0,0,0,0,0
567,0,1612,4603,0,0,0,0,0,0,0
677,0,142,410,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,94,283,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0
526,0,95,285,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0
83,0,211,611,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,317,931,0,0,0,0,0,0,0
47,0,18,48,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
50,0,18,50,0,0,0,0,0,0,0
84,0,294,859,0,0,0,0,0,0,0
123,0,255,750,0,0,0,0,0,0,0
45,0,233,672,0,0,0,0,0,0,0
328,0,42,116,0,0,0,0,0,0,0
95,0,152,440,0,0,0,0,0,0,0
236,0,83,235,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
55,0,158,464,0,0,0,0,0,0,0
150,0,107,306,0,0,0,0,0,0,0
88,0,118,340,0,0,0,0,0,0,0
329,0,327,958,0,0,0,0,0,0,0
143,0,77,222,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0
47,0,35,95,0,0,0,0,0,0,0
68,0,49,143,0,0,0,0,0,0,0
96,0,16,43,0,0,0,0,0,0,0
98,0,278,800,0,0,0,0,0,0,0
768,0,385,1118,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0
288,0,90,259,0,0,0,0,0,0,0
235,0,727,2081,0,0,0,0,0,0,0
78,0,208,604,0,0,0,0,0,0,0
95,0,118,344,0,0,0,0,0,0,0
254,0,109,312,0,0,0,0,0,0,0
36,0,50,146,0,0,0,0,0,0,0
110,0,79,238,0,0,0,0,0,0,0
100,0,161,457,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0,0,0,0
76,0,88,265,0,0,0,0,0,0,0
45,0,117,342,0,0,0,0,0,0,0
274,0,218,626,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0
173,0,266,771,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
364,0,80,241,0,0,0,0,0,0,0
752,0,110,320,0,0,0,0,0,0,0
778,0,51,147,0,0,0,0,0,0,0
752,0,84,253,0,0,0,0,0,0,0
149,0,86,254,0,0,0,0,0,0,0
60,0,162,465,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0
66,0,45,129,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0
547,0,166,488,0,0,0,0,0,0,0
467,0,73,208,0,0,0,0,0,0,0
96,0,648,1817,0,0,0,0,0,0,0
95,0,11,29,0,0,0,0,0,0,0
754,0,89,266,0,0,0,0,0,0,0
358,0,88,255,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0
135,0,81,239,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
470,0,86,257,0,0,0,0,0,0,0
466,0,49,141,0,0,0,0,0,0,0
268,0,84,247,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0
348,0,85,251,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0
515,0,113,334,0,0,0,0,0,0,0
295,0,322,945,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0
124,0,145,431,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
54,0,77,226,0,0,0,0,0,0,0
290,0,105,299,0,0,0,0,0,0,0
452,0,111,328,0,0,0,0,0,0,0
780,0,134,386,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0
15,0,157,445,0,0,0,0,0,0,0
778,0,85,245,0,0,0,0,0,0,0
105,0,361,1043,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0
437,0,328,963,0,0,0,0,0,0,0
179,0,154,450,0,0,0,0,0,0,0
133,0,47,132,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
169,0,136,405,0,0,0,0,0,0,0
288,0,173,499,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
203,0,313,914,0,0,0,0,0,0,0
273,0,73,218,0,0,0,0,0,0,0
98,0,109,319,0,0,0,0,0,0,0
99,0,88,254,0,0,0,0,0,0,0
97,0,227,664,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
288,0,295,872,0,0,0,0,0,0,0
97,0,64,182,0,0,0,0,0,0,0
44,0,284,827,0,0,0,0,0,0,0
753,0,82,247,0,0,0,0,0,0,0
752,0,77,232,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0
64,0,49,142,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0
220,0,114,337,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0
319,0,36,97,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0,0,0
416,0,263,770,0,0,0,0,0,0,0
779,0,85,254,0,0,0,0,0,0,0
294,0,82,236,0,0,0,0,0,0,0
140,0,55,159,0,0,0,0,0,0,0
424,0,178,518,0,0,0,0,0,0,0
418,0,1939,5541,0,0,0,0,0,0,0
238,0,1306,3705,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
411,0,83,250,0,0,0,0,0,0,0
754,0,102,302,0,0,0,0,0,0,0
467,0,110,321,0,0,0,0,0,0,0
350,0,14,36,0,0,0,0,0,0,0
752,0,252,752,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0
711,0,43,123,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0
110,0,102,307,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
144,0,256,739,0,0,0,0,0,0,0
553,0,169,496,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0
218,0,18,49,0,0,0,0,0,0,0
97,0,122,354,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0
436,0,47,137,0,0,0,0,0,0,0
107,0,104,299,0,0,0,0,0,0,0
778,0,15,40,0,0,0,0,0,0,0
403,0,11,24,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0
308,0,82,246,0,0,0,0,0,0,0
322,0,117,346,0,0,0,0,0,0,0
140,0,82,237,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0
332,0,67,191,0,0,0,0,0,0,0
105,0,102,297,0,0,0,0,0,0,0
428,0,12,31,0,0,0,0,0,0,0
296,0,206,596,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0
467,0,348,1016,0,0,0,0,0,0,0
245,0,167,483,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0
33,0,73,210,0,0,0,0,0,0,0
778,0,86,249,0,0,0,0,0,0,0
98,0,58,166,0,0,0,0,0,0,0
99,0,788,2240,0,0,0,0,0,0,0
99,0,71,203,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0
117,0,92,270,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0
65,0,80,240,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0
176,0,163,479,0,0,0,0,0,0,0
85,0,246,706,0,0,0,0,0,0,0
108,0,144,421,0,0,0,0,0,0,0
214,0,136,393,0,0,0,0,0,0,0
91,0,110,319,0,0,0,0,0,0,0
161,0,82,236,0,0,0,0,0,0,0
96,0,67,192,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0
37,0,209,608,0,0,0,0,0,0,0
149,0,73,209,0,0,0,0,0,0,0
287,0,88,264,0,0,0,0,0,0,0
99,0,458,1327,0,0,0,0,0,0,0
96,0,139,401,0,0,0,0,0,0,0
497,0,17,45,0,0,0,0,0,0,0
76,0,18,50,0,0,0,0,0,0,0
752,0,181,534,0,0,0,0,0,0,0
84,0,112,324,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0
159,0,121,347,0,0,0,0,0,0,0
436,0,151,443,0,0,0,0,0,0,0
594,0,121,359,0,0,0,0,0,0,0
148,0,302,884,0,0,0,0,0,0,0
99,0,2380,6783,0,0,0,0,0,0,0
317,0,358,1039,0,0,0,0,0,0,0
704,0,69,196,0,0,0,0,0,0,0
96,0,83,239,0,0,0,0,0,0,0
778,0,47,125,0,0,0,0,0,0,0
76,0,392,1137,0,0,0,0,0,0,0
779,0,275,803,0,0,0,0,0,0,0
146,0,188,543,0,0,0,0,0,0,0
96,0,142,414,0,0,0,0,0,0,0
298,0,126,369,0,0,0,0,0,0,0
249,0,1383,3974,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0
327,0,100,285,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0
185,0,19,52,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0
262,0,1681,4775,0,0,0,0,0,0,0
40,0,306,889,0,0,0,0,0,0,0
159,0,766,2207,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0
209,0,80,228,0,0,0,0,0,0,0
778,0,106,309,0,0,0,0,0,0,0
781,0,245,715,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
267,0,21,58,0,0,0,0,0,0,0
333,0,73,208,0,0,0,0,0,0,0
166,0,165,475,0,0,0,0,0,0,0
170,0,52,152,0,0,0,0,0,0,0
420,0,381,1100,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0
119,0,45,131,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
57,0,185,534,0,0,0,0,0,0,0
290,0,354,1021,0,0,0,0,0,0,0
173,0,265,763,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0
373,0,81,242,0,0,0,0,0,0,0
380,0,77,222,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0
778,0,79,233,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0
467,0,240,705,0,0,0,0,0,0,0
88,0,20,55,0,0,0,0,0,0,0
72,0,82,237,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0
41,0,117,339,0,0,0,0,0,0,0
319,0,212,617,0,0,0,0,0,0,0
700,0,42,115,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
213,0,105,301,0,0,0,0,0,0,0
137,0,82,235,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0
577,0,180,522,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0
66,0,196,566,0,0,0,0,0,0,0
752,0,108,318,0,0,0,0,0,0,0
98,0,223,650,0,0,0,0,0,0,0
599,0,301,880,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,0,0
778,0,80,235,0,0,0,0,0,0,0
32,0,101,294,0,0,0,0,0,0,0
142,0,54,158,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0
537,0,456,1333,0,0,0,0,0,0,0
267,0,769,2190,0,0,0,0,0,0,0
97,0,46,133,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0
159,0,10,26,0,0,0,0,0,0,0
88,0,50,145,0,0,0,0,0,0,0
753,0,113,336,0,0,0,0,0,0,0
616,0,172,499,0,0,0,0,0,0,0
448,0,50,145,0,0,0,0,0,0,0
673,0,107,313,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0
356,0,105,310,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0
279,0,84,247,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,0,0
36,0,80,239,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
13,0,22,61,0,0,0,0,0,0,0
752,0,180,524,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,0,0
467,0,104,309,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0
162,0,152,435,0,0,0,0,0,0,0
56,0,296,864,0,0,0,0,0,0,0
99,0,83,244,0,0,0,0,0,0,0
136,0,202,585,0,0,0,0,0,0,0
97,0,17,46,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
714,0,86,257,0,0,0,0,0,0,0
780,0,124,368,0,0,0,0,0,0,0
235,0,496,1449,0,0,0,0,0,0,0
677,0,87,255,0,0,0,0,0,0,0
131,0,443,1282,0,0,0,0,0,0,0
383,0,221,637,0,0,0,0,0,0,0
302,0,343,989,0,0,0,0,0,0,0
266,0,80,229,0,0,0,0,0,0,0
224,0,49,143,0,0,0,0,0,0,0
97,0,178,514,0,0,0,0,0,0,0
48,0,91,256,0,0,0,0,0,0,0
96,0,81,235,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0
495,0,111,330,0,0,0,0,0,0,0
128,0,76,217,0,0,0,0,0,0,0
95,0,176,509,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0
478,0,18,49,0,0,0,0,0,0,0
753,0,81,242,0,0,0,0,0,0,0
153,0,15,39,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0
324,0,74,223,0,0,0,0,0,0,0
752,0,79,238,0,0,0,0,0,0,0
752,0,89,268,0,0,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0
151,0,53,153,0,0,0,0,0,0,0
97,0,388,1116,0,0,0,0,0,0,0
778,0,1613,4628,0,0,0,0,0,0,0
157,0,85,246,0,0,0,0,0,0,0
99,0,14,36,0,0,0,0,0,0,0
84,0,114,334,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0
707,0,79,236,0,0,0,0,0,0,0
234,0,78,224,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0
365,0,84,252,0,0,0,0,0,0,0
779,0,108,319,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0
747,0,97,282,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0
69,0,147,427,0,0,0,0,0,0,0
39,0,158,460,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0
155,0,20,55,0,0,0,0,0,0,0
294,0,259,761,0,0,0,0,0,0,0
98,0,15,40,0,0,0,0,0,0,0
55,0,104,305,0,0,0,0,0,0,0
