REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
535,535,0,104,425,0,0,0,384,510,-2040,3,下位,0
509,509,0,23,49,0,0,0,535,441,-2430,2,下位,0
972,972,0,26,66,0,0,0,509,65,-3155,1,下位,0
592,592,0,113,419,0,0,0,972,82,-4582,1,下位,0
300,300,0,23,51,1,0,0,0,0,1,0,下位,0
200,200,0,25,59,0,0,0,300,67,-398,1,下位,0
251,251,0,163,509,0,0,0,200,75,-634,1,下位,0
269,269,0,110,401,0,0,0,251,525,-499,4,下位,0
418,418,0,132,483,0,0,0,269,417,-500,3,下位,0
347,347,0,24,53,0,0,0,418,499,-650,3,下位,0
211,211,0,23,49,0,0,0,347,69,-1120,1,下位,0
358,358,0,105,411,0,0,0,211,65,-1383,1,下位,0
400,400,0,79,281,0,0,0,358,427,-1512,2,下位,0
193,193,0,1103,4761,0,0,0,400,297,-1836,2,下位,0
74,74,0,183,776,0,0,0,193,4777,2641,9,上位,0
270,270,0,141,580,1,0,0,0,0,1,0,下位,0
293,293,0,547,2283,0,0,0,270,596,178,3,下位,0
198,198,0,26,64,0,0,0,293,2299,2022,7,上位,0
1255,1255,0,75,258,0,0,0,198,80,1795,1,下位,0
972,972,0,327,1263,0,0,0,1255,274,120,2,下位,0
299,299,0,115,426,0,0,0,972,1279,-110,7,下位,0
302,302,0,78,257,1,0,0,0,0,1,0,下位,0
341,341,0,78,246,0,0,0,302,273,-195,2,下位,0
594,594,0,127,395,0,0,0,341,262,-463,3,下位,0
198,198,0,23,51,0,0,0,594,411,-974,3,下位,0
445,445,0,23,51,0,0,0,198,67,-1214,1,下位,0
58,58,0,134,509,0,0,0,445,67,-1838,1,下位,0
262,262,0,22,47,0,0,0,58,525,-1403,2,下位,0
386,386,0,191,710,0,0,0,262,63,-1747,1,下位,0
418,418,0,26,64,0,0,0,386,726,-1620,4,下位,0
415,415,0,172,645,0,0,0,418,80,-2189,1,下位,0
810,810,0,115,394,0,0,0,415,661,-2172,4,下位,0
182,182,0,113,420,0,0,0,810,410,-3020,3,下位,0
462,462,0,191,719,0,0,0,182,436,-2867,2,下位,0
192,192,0,23,50,0,0,0,462,735,-2849,3,上位,0
801,801,0,90,319,1,0,0,0,0,1,0,下位,0
195,195,0,150,593,0,0,0,801,335,-908,2,下位,0
195,195,0,23,50,0,0,0,195,609,-602,3,下位,0
342,342,0,60,188,0,0,0,195,66,-839,1,下位,0
197,197,0,24,54,0,0,0,342,204,-1166,2,下位,0
194,194,0,127,467,0,0,0,197,70,-1402,1,下位,0
1256,1256,0,114,413,0,0,0,194,483,-1220,2,下位,0
390,390,0,147,547,0,0,0,1256,429,-2741,2,下位,0
196,196,0,2067,8724,0,0,0,390,563,-2784,3,下位,0
126,126,0,26,64,1,0,0,0,0,1,0,下位,0
222,222,0,125,398,0,0,0,126,80,-115,1,下位,0
198,198,0,23,53,0,0,0,222,414,-46,3,下位,0
243,243,0,119,492,0,0,0,198,69,-284,1,下位,0
195,195,0,26,65,0,0,0,243,508,-153,2,下位,0
504,504,0,78,263,0,0,0,195,81,-375,1,下位,0
195,195,0,166,582,0,0,0,504,279,-879,2,下位,0
988,988,0,24,54,0,0,0,195,598,-584,3,下位,0
595,595,0,24,54,0,0,0,988,70,-2048,1,下位,0
265,265,0,26,63,0,0,0,595,70,-2902,1,下位,0
993,993,0,163,639,0,0,0,265,79,-3234,1,下位,0
1225,1225,0,23,53,0,0,0,993,655,-4121,3,下位,0
292,292,0,26,64,0,0,0,1225,69,-5954,1,下位,0
217,217,0,77,297,1,0,0,0,0,1,0,下位,0
1251,1251,0,25,59,0,0,0,217,313,-23,2,下位,0
995,995,0,207,746,0,0,0,1251,75,-1891,1,下位,0
518,518,0,179,699,0,0,0,995,762,-2674,4,下位,0
191,191,0,77,285,0,0,0,518,715,-2763,4,下位,0
193,193,0,178,596,0,0,0,191,301,-2759,2,下位,0
733,733,0,214,816,0,0,0,193,612,-2447,4,下位,0
994,994,0,24,54,0,0,0,733,832,-2753,4,下位,0
730,730,0,27,68,0,0,0,994,70,-4226,1,下位,0
186,186,0,25,61,0,0,0,730,84,-5276,1,下位,0
392,392,0,1235,5202,0,0,0,186,77,-5488,1,下位,0
817,817,0,204,827,1,0,0,0,0,1,0,下位,0
1134,1134,0,83,257,0,0,0,817,843,-425,4,下位,0
506,506,0,214,868,0,0,0,1134,273,-1913,2,下位,0
594,594,0,115,411,0,0,0,506,884,-1815,4,下位,0
193,193,0,24,54,0,0,0,594,427,-2310,2,下位,0
392,392,0,174,702,0,0,0,193,70,-2540,1,下位,0
61,61,0,60,209,0,0,0,392,718,-2431,3,上位,0
1251,1251,0,314,1110,0,0,0,61,225,-2301,2,下位,0
222,222,0,24,54,0,0,0,1251,1126,-3118,6,下位,0
196,196,0,712,2897,0,0,0,222,70,-3393,1,下位,0
192,192,0,26,66,0,0,0,196,2913,-784,11,上位,0
531,531,0,155,566,1,0,0,0,0,1,0,下位,0
192,192,0,23,53,0,0,0,531,582,-242,3,下位,0
393,393,0,184,720,0,0,0,192,69,-471,1,下位,0
587,587,0,152,572,0,0,0,393,736,-345,4,下位,0
684,684,0,113,437,0,0,0,587,588,-668,3,下位,0
397,397,0,113,428,0,0,0,684,453,-1277,2,下位,0
375,375,0,617,2511,0,0,0,397,444,-1449,2,下位,0
280,280,0,111,409,0,0,0,375,2527,496,8,上位,0
397,397,0,26,66,0,0,0,280,425,486,3,下位,0
594,594,0,150,558,0,0,0,397,82,-48,1,下位,0
595,595,0,25,60,0,0,0,594,574,-396,3,下位,0
390,390,0,772,3245,0,0,0,595,76,-1244,1,下位,0
195,195,0,111,425,0,0,0,390,3261,1411,9,上位,0
476,476,0,25,62,1,0,0,0,0,1,0,下位,0
592,592,0,113,408,0,0,0,476,78,-660,1,下位,0
582,582,0,23,49,0,0,0,592,424,-1155,2,下位,0
55,55,0,85,361,0,0,0,582,65,-1994,1,下位,0
196,196,0,562,2145,0,0,0,55,377,-1702,1,下位,0
209,209,0,24,54,0,0,0,196,2161,155,9,上位,0
393,393,0,23,53,0,0,0,209,70,-100,1,下位,0
210,210,0,117,428,0,0,0,393,69,-641,1,下位,0
195,195,0,119,384,0,0,0,210,444,-523,2,下位,0
559,559,0,100,320,0,0,0,195,400,-426,3,下位,0
415,415,0,114,412,0,0,0,559,336,-958,3,下位,0
371,371,0,23,50,0,0,0,415,428,-1174,2,下位,0
172,172,0,94,322,0,0,0,371,66,-1684,1,下位,0
192,192,0,24,54,0,0,0,172,338,-1613,2,下位,0
615,615,0,165,537,0,0,0,192,70,-1841,1,下位,0
104,104,0,1337,5721,0,0,0,615,553,-2243,4,下位,0
146,146,0,24,52,0,0,0,104,5737,3333,17,上位,0
103,103,0,195,706,1,0,0,0,0,1,0,下位,0
196,196,0,160,588,0,0,0,103,722,563,4,下位,0
194,194,0,144,561,0,0,0,196,604,863,4,下位,0
811,811,0,108,422,0,0,0,194,577,1139,3,下位,0
600,600,0,153,616,0,0,0,811,438,318,2,下位,0
59,59,0,85,362,0,0,0,600,632,18,3,下位,0
80,80,0,623,2704,0,0,0,59,378,304,1,下位,0
195,195,0,117,435,0,0,0,80,2720,2900,5,上位,0
1254,1254,0,167,647,0,0,0,195,451,440,3,下位,0
396,396,0,23,49,0,0,0,1254,663,-844,3,下位,0
197,197,0,120,484,0,0,0,396,65,-1394,1,下位,0
793,793,0,23,52,0,0,0,197,500,-1200,3,下位,0
194,194,0,23,52,0,0,0,793,68,-2363,1,下位,0
393,393,0,151,525,0,0,0,194,68,-2596,1,下位,0
393,393,0,124,513,0,0,0,393,541,-2665,3,下位,0
564,564,0,26,63,1,0,0,0,0,1,0,下位,0
597,597,0,23,53,0,0,0,564,79,-796,1,下位,0
149,149,0,102,341,0,0,0,597,69,-1654,1,下位,0
393,393,0,405,1678,0,0,0,149,357,-1528,3,下位,0
80,80,0,183,813,0,0,0,393,1694,-444,5,上位,0
1251,1251,0,122,476,0,0,0,80,829,261,2,上位,0
